cycle,state,state_name,district,election_date,redistricting_era,cook_pvi,competitive,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,national_swing,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2020,TX,Texas,TX-14,2020-11-03,2012_2020,-25.4,False,DEM nominee TX-14 2020,REP nominee TX-14 2020,False,True,0.2903,0.7097,734496,258885,0.2117,0.7883,297234,REP,-25.4,4.0,-0.3,-5.5,-1.0649,0.55,579526,District Panel Polling,400,lv,nonpartisan,mixed,21.46,78.54,US-HOUSE-TX-14-2020,US-HOUSE-TX-14-2020-D,US-HOUSE-TX-14-2020-R,REP,0.2903,0.7097,0.2146
2020,TX,Texas,TX-15,2020-11-03,2012_2020,-20.71,False,DEM nominee TX-15 2020,REP nominee TX-15 2020,False,True,0.3291,0.6709,596212,392999,0.2608,0.7392,261618,REP,-20.71,4.0,-0.3,-5.5,1.1508,0.55,501030,District Panel Polling,400,lv,nonpartisan,mixed,28.95,71.05,US-HOUSE-TX-15-2020,US-HOUSE-TX-15-2020-D,US-HOUSE-TX-15-2020-R,REP,0.3291,0.6709,0.2895
2020,TX,Texas,TX-16,2020-11-03,2012_2020,-42.77,False,DEM nominee TX-16 2020,REP nominee TX-16 2020,False,True,0.1,0.9,423096,573616,0.1,0.9,340690,REP,-42.77,4.0,-0.3,-5.5,-1.5494,0.55,631198,District Panel Polling,400,lv,nonpartisan,mixed,10.0,90.0,US-HOUSE-TX-16-2020,US-HOUSE-TX-16-2020-D,US-HOUSE-TX-16-2020-R,REP,0.1,0.9,0.1
2020,TX,Texas,TX-17,2020-11-03,2012_2020,-3.09,True,DEM nominee TX-17 2020,REP nominee TX-17 2020,False,True,0.5418,0.4582,1726107,2379907,0.4598,0.5402,296057,REP,-3.09,4.0,-0.3,-5.5,-0.8425,0.55,501131,District Panel Polling,600,lv,nonpartisan,mixed,43.24,56.76,US-HOUSE-TX-17-2020,US-HOUSE-TX-17-2020-D,US-HOUSE-TX-17-2020-R,REP,0.5418,0.4582,0.4324
2020,TX,Texas,TX-18,2020-11-03,2012_2020,9.51,False,DEM nominee TX-18 2020,REP nominee TX-18 2020,True,False,0.7299,0.2701,381870,485518,0.6541,0.3459,334440,DEM,9.51,4.0,-0.3,-5.5,-0.8957,0.55,590126,District Panel Polling,400,lv,nonpartisan,mixed,63.45,36.55,US-HOUSE-TX-18-2020,US-HOUSE-TX-18-2020-D,US-HOUSE-TX-18-2020-R,DEM,0.7299,0.2701,0.6345
2020,TX,Texas,TX-19,2020-11-03,2012_2020,-7.43,False,DEM nominee TX-19 2020,REP nominee TX-19 2020,False,True,0.4638,0.5362,708426,462344,0.4173,0.5827,362140,REP,-7.43,4.0,-0.3,-5.5,-0.9449,0.55,623701,District Panel Polling,400,lv,nonpartisan,mixed,44.44,55.56,US-HOUSE-TX-19-2020,US-HOUSE-TX-19-2020-D,US-HOUSE-TX-19-2020-R,REP,0.4638,0.5362,0.4444
2020,TX,Texas,TX-20,2020-11-03,2012_2020,-24.04,False,DEM nominee TX-20 2020,REP nominee TX-20 2020,False,True,0.3086,0.6914,393480,649673,0.2544,0.7456,244517,REP,-24.04,4.0,-0.3,-5.5,-0.2562,0.55,475704,District Panel Polling,400,lv,nonpartisan,mixed,27.81,72.19,US-HOUSE-TX-20-2020,US-HOUSE-TX-20-2020-D,US-HOUSE-TX-20-2020-R,REP,0.3086,0.6914,0.2781
2020,TX,Texas,TX-21,2020-11-03,2012_2020,2.23,True,DEM nominee TX-21 2020,REP nominee TX-21 2020,False,True,0.6547,0.3453,1845447,1948431,0.4904,0.5096,323652,REP,2.23,4.0,-0.3,-5.5,-0.4547,0.55,621435,District Panel Polling,600,lv,nonpartisan,mixed,46.18,53.82,US-HOUSE-TX-21-2020,US-HOUSE-TX-21-2020-D,US-HOUSE-TX-21-2020-R,REP,0.6547,0.3453,0.4618
2020,TX,Texas,TX-22,2020-11-03,2012_2020,-18.25,False,DEM nominee TX-22 2020,REP nominee TX-22 2020,False,True,0.3741,0.6259,535770,680333,0.2958,0.7042,318661,REP,-18.25,4.0,-0.3,-5.5,0.0931,0.55,532700,District Panel Polling,400,lv,nonpartisan,mixed,29.92,70.08,US-HOUSE-TX-22-2020,US-HOUSE-TX-22-2020-D,US-HOUSE-TX-22-2020-R,REP,0.3741,0.6259,0.2992
2020,TX,Texas,TX-23,2020-11-03,2012_2020,3.43,True,DEM nominee TX-23 2020,REP nominee TX-23 2020,False,True,0.6548,0.3452,1542684,2479466,0.5216,0.4784,316646,DEM,3.43,4.0,-0.3,-5.5,-0.6472,0.55,632382,District Panel Polling,600,lv,nonpartisan,mixed,50.15,49.85,US-HOUSE-TX-23-2020,US-HOUSE-TX-23-2020-D,US-HOUSE-TX-23-2020-R,REP,0.6548,0.3452,0.5015
2020,TX,Texas,TX-24,2020-11-03,2012_2020,-12.06,False,DEM nominee TX-24 2020,REP nominee TX-24 2020,False,True,0.3894,0.6106,485762,588638,0.3572,0.6428,331198,REP,-12.06,4.0,-0.3,-5.5,-1.1092,0.55,588897,District Panel Polling,400,lv,nonpartisan,mixed,38.79,61.21,US-HOUSE-TX-24-2020,US-HOUSE-TX-24-2020-D,US-HOUSE-TX-24-2020-R,REP,0.3894,0.6106,0.3879
2020,TX,Texas,TX-25,2020-11-03,2012_2020,-18.1,False,DEM nominee TX-25 2020,REP nominee TX-25 2020,False,True,0.3349,0.6651,453301,599905,0.3363,0.6637,310395,REP,-18.1,4.0,-0.3,-5.5,-1.97,0.55,585815,District Panel Polling,400,lv,nonpartisan,mixed,30.56,69.44,US-HOUSE-TX-25-2020,US-HOUSE-TX-25-2020-D,US-HOUSE-TX-25-2020-R,REP,0.3349,0.6651,0.3056
2020,TX,Texas,TX-26,2020-11-03,2012_2020,-30.75,False,DEM nominee TX-26 2020,REP nominee TX-26 2020,False,True,0.2545,0.7455,562273,561666,0.1643,0.8357,325139,REP,-30.75,4.0,-0.3,-5.5,-1.2849,0.55,555012,District Panel Polling,400,lv,nonpartisan,mixed,17.61,82.39,US-HOUSE-TX-26-2020,US-HOUSE-TX-26-2020-D,US-HOUSE-TX-26-2020-R,REP,0.2545,0.7455,0.1761
2020,TX,Texas,TX-27,2020-11-03,2012_2020,-30.06,False,DEM nominee TX-27 2020,REP nominee TX-27 2020,False,True,0.266,0.734,316149,738101,0.1782,0.8218,252931,REP,-30.06,4.0,-0.3,-5.5,0.1205,0.55,475842,District Panel Polling,400,lv,nonpartisan,mixed,14.44,85.56,US-HOUSE-TX-27-2020,US-HOUSE-TX-27-2020-D,US-HOUSE-TX-27-2020-R,REP,0.266,0.734,0.1444
2020,TX,Texas,TX-28,2020-11-03,2012_2020,-17.94,False,DEM nominee TX-28 2020,REP nominee TX-28 2020,False,True,0.3294,0.6706,337343,217069,0.3333,0.6667,310398,REP,-17.94,4.0,-0.3,-5.5,1.2488,0.55,600666,District Panel Polling,400,lv,nonpartisan,mixed,34.11,65.89,US-HOUSE-TX-28-2020,US-HOUSE-TX-28-2020-D,US-HOUSE-TX-28-2020-R,REP,0.3294,0.6706,0.3411
2020,TX,Texas,TX-29,2020-11-03,2012_2020,-18.02,False,DEM nominee TX-29 2020,REP nominee TX-29 2020,False,True,0.3459,0.6541,709373,630040,0.3138,0.6862,327489,REP,-18.02,4.0,-0.3,-5.5,-0.5312,0.55,606896,District Panel Polling,400,lv,nonpartisan,mixed,32.74,67.26,US-HOUSE-TX-29-2020,US-HOUSE-TX-29-2020-D,US-HOUSE-TX-29-2020-R,REP,0.3459,0.6541,0.3274
2020,TX,Texas,TX-30,2020-11-03,2012_2020,-2.77,True,DEM nominee TX-30 2020,REP nominee TX-30 2020,False,True,0.5275,0.4725,2734374,1918735,0.4414,0.5586,236762,REP,-2.77,4.0,-0.3,-5.5,1.6556,0.55,474562,District Panel Polling,600,lv,nonpartisan,mixed,45.24,54.76,US-HOUSE-TX-30-2020,US-HOUSE-TX-30-2020-D,US-HOUSE-TX-30-2020-R,REP,0.5275,0.4725,0.4524
2020,TX,Texas,TX-31,2020-11-03,2012_2020,-31.81,False,DEM nominee TX-31 2020,REP nominee TX-31 2020,False,True,0.2327,0.7673,493071,375232,0.1617,0.8383,304322,REP,-31.81,4.0,-0.3,-5.5,-0.7072,0.55,543871,District Panel Polling,400,lv,nonpartisan,mixed,16.7,83.3,US-HOUSE-TX-31-2020,US-HOUSE-TX-31-2020-D,US-HOUSE-TX-31-2020-R,REP,0.2327,0.7673,0.167
2020,TX,Texas,TX-32,2020-11-03,2012_2020,-37.29,False,DEM nominee TX-32 2020,REP nominee TX-32 2020,False,True,0.1367,0.8633,559320,586973,0.1205,0.8795,322219,REP,-37.29,4.0,-0.3,-5.5,-0.1002,0.55,542261,District Panel Polling,400,lv,nonpartisan,mixed,14.54,85.46,US-HOUSE-TX-32-2020,US-HOUSE-TX-32-2020-D,US-HOUSE-TX-32-2020-R,REP,0.1367,0.8633,0.1454
2020,TX,Texas,TX-33,2020-11-03,2012_2020,2.48,False,DEM nominee TX-33 2020,REP nominee TX-33 2020,True,False,0.6207,0.3793,617153,535148,0.6216,0.3784,314619,DEM,2.48,4.0,-0.3,-5.5,0.6412,0.55,533359,District Panel Polling,400,lv,nonpartisan,mixed,59.01,40.99,US-HOUSE-TX-33-2020,US-HOUSE-TX-33-2020-D,US-HOUSE-TX-33-2020-R,DEM,0.6207,0.3793,0.5901
2020,TX,Texas,TX-34,2020-11-03,2012_2020,3.19,False,DEM nominee TX-34 2020,REP nominee TX-34 2020,True,False,0.6208,0.3792,433957,279888,0.582,0.418,283041,DEM,3.19,4.0,-0.3,-5.5,0.0938,0.55,543244,District Panel Polling,400,lv,nonpartisan,mixed,60.76,39.24,US-HOUSE-TX-34-2020,US-HOUSE-TX-34-2020-D,US-HOUSE-TX-34-2020-R,DEM,0.6208,0.3792,0.6076
2020,TX,Texas,TX-35,2020-11-03,2012_2020,11.29,False,DEM nominee TX-35 2020,REP nominee TX-35 2020,True,False,0.7297,0.2703,233637,668772,0.6568,0.3432,313152,DEM,11.29,4.0,-0.3,-5.5,-1.6519,0.55,628714,District Panel Polling,400,lv,nonpartisan,mixed,65.38,34.62,US-HOUSE-TX-35-2020,US-HOUSE-TX-35-2020-D,US-HOUSE-TX-35-2020-R,DEM,0.7297,0.2703,0.6538
2020,TX,Texas,TX-36,2020-11-03,2012_2020,1.38,False,DEM nominee TX-36 2020,REP nominee TX-36 2020,True,False,0.6399,0.3601,254071,273883,0.5431,0.4569,238235,DEM,1.38,4.0,-0.3,-5.5,0.786,0.55,477494,District Panel Polling,400,lv,nonpartisan,mixed,53.59,46.41,US-HOUSE-TX-36-2020,US-HOUSE-TX-36-2020-D,US-HOUSE-TX-36-2020-R,DEM,0.6399,0.3601,0.5359
2020,TX,Texas,TX-37,2020-11-03,2012_2020,-28.15,False,DEM nominee TX-37 2020,REP nominee TX-37 2020,False,True,0.2518,0.7482,249943,222093,0.2088,0.7912,251959,REP,-28.15,4.0,-0.3,-5.5,-0.0832,0.55,503621,District Panel Polling,400,lv,nonpartisan,mixed,18.44,81.56,US-HOUSE-TX-37-2020,US-HOUSE-TX-37-2020-D,US-HOUSE-TX-37-2020-R,REP,0.2518,0.7482,0.1844
2020,TX,Texas,TX-38,2020-11-03,2012_2020,-31.66,False,DEM nominee TX-38 2020,REP nominee TX-38 2020,False,True,0.2164,0.7836,241730,452201,0.1801,0.8199,275753,REP,-31.66,4.0,-0.3,-5.5,0.5589,0.55,509292,District Panel Polling,400,lv,nonpartisan,mixed,19.78,80.22,US-HOUSE-TX-38-2020,US-HOUSE-TX-38-2020-D,US-HOUSE-TX-38-2020-R,REP,0.2164,0.7836,0.1978
2020,UT,Utah,UT-01,2020-11-03,2012_2020,-23.55,False,DEM nominee UT-01 2020,REP nominee UT-01 2020,False,True,0.306,0.694,466032,482344,0.2428,0.7572,272490,REP,-23.55,4.0,-0.3,-5.5,-0.2772,0.55,476212,District Panel Polling,400,lv,nonpartisan,mixed,26.2,73.8,US-HOUSE-UT-01-2020,US-HOUSE-UT-01-2020-D,US-HOUSE-UT-01-2020-R,REP,0.306,0.694,0.262
2020,UT,Utah,UT-02,2020-11-03,2012_2020,-43.96,False,DEM nominee UT-02 2020,REP nominee UT-02 2020,False,True,0.1206,0.8794,428803,692956,0.1,0.9,379448,REP,-43.96,4.0,-0.3,-5.5,0.4931,0.55,631104,District Panel Polling,400,lv,nonpartisan,mixed,12.67,87.33,US-HOUSE-UT-02-2020,US-HOUSE-UT-02-2020-D,US-HOUSE-UT-02-2020-R,REP,0.1206,0.8794,0.1267
2020,UT,Utah,UT-03,2020-11-03,2012_2020,-40.61,False,DEM nominee UT-03 2020,REP nominee UT-03 2020,False,True,0.1639,0.8361,652973,254088,0.1,0.9,356094,REP,-40.61,4.0,-0.3,-5.5,-1.2158,0.55,588669,District Panel Polling,400,lv,nonpartisan,mixed,13.39,86.61,US-HOUSE-UT-03-2020,US-HOUSE-UT-03-2020-D,US-HOUSE-UT-03-2020-R,REP,0.1639,0.8361,0.1339
2020,UT,Utah,UT-04,2020-11-03,2012_2020,-37.02,False,DEM nominee UT-04 2020,REP nominee UT-04 2020,False,True,0.189,0.811,351577,614911,0.1339,0.8661,356343,REP,-37.02,4.0,-0.3,-5.5,-1.8459,0.55,603370,District Panel Polling,400,lv,nonpartisan,mixed,15.61,84.39,US-HOUSE-UT-04-2020,US-HOUSE-UT-04-2020-D,US-HOUSE-UT-04-2020-R,REP,0.189,0.811,0.1561
2020,VA,Virginia,VA-01,2020-11-03,2012_2020,19.54,False,DEM nominee VA-01 2020,REP nominee VA-01 2020,True,False,0.8404,0.1596,170671,211989,0.7717,0.2283,314669,DEM,19.54,4.0,-0.3,-5.5,-1.3965,0.55,549659,District Panel Polling,400,lv,nonpartisan,mixed,76.34,23.66,US-HOUSE-VA-01-2020,US-HOUSE-VA-01-2020-D,US-HOUSE-VA-01-2020-R,DEM,0.8404,0.1596,0.7634
2020,VA,Virginia,VA-02,2020-11-03,2012_2020,-9.99,False,DEM nominee VA-02 2020,REP nominee VA-02 2020,False,True,0.4241,0.5759,340136,403214,0.3545,0.6455,264144,REP,-9.99,4.0,-0.3,-5.5,1.3287,0.55,498964,District Panel Polling,400,lv,nonpartisan,mixed,32.78,67.22,US-HOUSE-VA-02-2020,US-HOUSE-VA-02-2020-D,US-HOUSE-VA-02-2020-R,REP,0.4241,0.5759,0.3278
2020,VA,Virginia,VA-03,2020-11-03,2012_2020,14.58,False,DEM nominee VA-03 2020,REP nominee VA-03 2020,True,False,0.7888,0.2112,554139,171457,0.7126,0.2874,306359,DEM,14.58,4.0,-0.3,-5.5,-0.5933,0.55,598203,District Panel Polling,400,lv,nonpartisan,mixed,73.79,26.21,US-HOUSE-VA-03-2020,US-HOUSE-VA-03-2020-D,US-HOUSE-VA-03-2020-R,DEM,0.7888,0.2112,0.7379
2020,VA,Virginia,VA-04,2020-11-03,2012_2020,1.99,False,DEM nominee VA-04 2020,REP nominee VA-04 2020,True,False,0.5648,0.4352,592988,736403,0.5973,0.4027,256550,DEM,1.99,4.0,-0.3,-5.5,0.6361,0.55,511653,District Panel Polling,400,lv,nonpartisan,mixed,59.84,40.16,US-HOUSE-VA-04-2020,US-HOUSE-VA-04-2020-D,US-HOUSE-VA-04-2020-R,DEM,0.5648,0.4352,0.5984
2020,VA,Virginia,VA-05,2020-11-03,2012_2020,-23.28,False,DEM nominee VA-05 2020,REP nominee VA-05 2020,False,True,0.3433,0.6567,162637,295040,0.2266,0.7734,293113,REP,-23.28,4.0,-0.3,-5.5,1.5702,0.55,584718,District Panel Polling,400,lv,nonpartisan,mixed,23.02,76.98,US-HOUSE-VA-05-2020,US-HOUSE-VA-05-2020-D,US-HOUSE-VA-05-2020-R,REP,0.3433,0.6567,0.2302
2020,VA,Virginia,VA-06,2020-11-03,2012_2020,12.02,False,DEM nominee VA-06 2020,REP nominee VA-06 2020,True,False,0.7621,0.2379,256302,264350,0.7227,0.2773,295941,DEM,12.02,4.0,-0.3,-5.5,0.2311,0.55,549108,District Panel Polling,400,lv,nonpartisan,mixed,70.31,29.69,US-HOUSE-VA-06-2020,US-HOUSE-VA-06-2020-D,US-HOUSE-VA-06-2020-R,DEM,0.7621,0.2379,0.7031
2020,VA,Virginia,VA-07,2020-11-03,2012_2020,-12.64,False,DEM nominee VA-07 2020,REP nominee VA-07 2020,False,True,0.4177,0.5823,483938,500230,0.3771,0.6229,262401,REP,-12.64,4.0,-0.3,-5.5,-0.3354,0.55,475797,District Panel Polling,400,lv,nonpartisan,mixed,37.96,62.04,US-HOUSE-VA-07-2020,US-HOUSE-VA-07-2020-D,US-HOUSE-VA-07-2020-R,REP,0.4177,0.5823,0.3796
2020,VA,Virginia,VA-08,2020-11-03,2012_2020,-3.57,True,DEM nominee VA-08 2020,REP nominee VA-08 2020,False,True,0.5108,0.4892,1792398,1868146,0.441,0.559,299126,REP,-3.57,4.0,-0.3,-5.5,-0.5522,0.55,559929,District Panel Polling,600,lv,nonpartisan,mixed,47.26,52.74,US-HOUSE-VA-08-2020,US-HOUSE-VA-08-2020-D,US-HOUSE-VA-08-2020-R,REP,0.5108,0.4892,0.4726
2020,VA,Virginia,VA-09,2020-11-03,2012_2020,4.28,False,DEM nominee VA-09 2020,REP nominee VA-09 2020,True,False,0.5716,0.4284,295306,632895,0.6007,0.3993,309626,DEM,4.28,4.0,-0.3,-5.5,-0.1587,0.55,550926,District Panel Polling,400,lv,nonpartisan,mixed,63.24,36.76,US-HOUSE-VA-09-2020,US-HOUSE-VA-09-2020-D,US-HOUSE-VA-09-2020-R,DEM,0.5716,0.4284,0.6324
2020,VA,Virginia,VA-10,2020-11-03,2012_2020,-16.81,False,DEM nominee VA-10 2020,REP nominee VA-10 2020,False,True,0.3778,0.6222,464711,202774,0.2918,0.7082,261282,REP,-16.81,4.0,-0.3,-5.5,-0.0276,0.55,490079,District Panel Polling,400,lv,nonpartisan,mixed,29.02,70.98,US-HOUSE-VA-10-2020,US-HOUSE-VA-10-2020-D,US-HOUSE-VA-10-2020-R,REP,0.3778,0.6222,0.2902
2020,VA,Virginia,VA-11,2020-11-03,2012_2020,25.91,False,DEM nominee VA-11 2020,REP nominee VA-11 2020,True,False,0.882,0.118,421240,195085,0.8197,0.1803,304256,DEM,25.91,4.0,-0.3,-5.5,-1.2864,0.55,517832,District Panel Polling,400,lv,nonpartisan,mixed,83.03,16.97,US-HOUSE-VA-11-2020,US-HOUSE-VA-11-2020-D,US-HOUSE-VA-11-2020-R,DEM,0.882,0.118,0.8303
2020,VT,Vermont,VT-01,2020-11-03,2012_2020,53.55,False,DEM nominee VT-01 2020,REP nominee VT-01 2020,True,False,0.92,0.08,725979,672477,0.92,0.08,315740,DEM,53.55,4.0,-0.3,-5.5,-1.4008,0.55,561928,District Panel Polling,400,lv,nonpartisan,mixed,91.28,8.72,US-HOUSE-VT-01-2020,US-HOUSE-VT-01-2020-D,US-HOUSE-VT-01-2020-R,DEM,0.92,0.08,0.9128
2020,WA,Washington,WA-01,2020-11-03,2012_2020,-2.45,True,DEM nominee WA-01 2020,REP nominee WA-01 2020,False,True,0.545,0.455,2312359,2065731,0.4539,0.5461,265573,REP,-2.45,4.0,-0.3,-5.5,1.2514,0.55,498047,District Panel Polling,600,lv,nonpartisan,mixed,45.53,54.47,US-HOUSE-WA-01-2020,US-HOUSE-WA-01-2020-D,US-HOUSE-WA-01-2020-R,REP,0.545,0.455,0.4553
2020,WA,Washington,WA-02,2020-11-03,2012_2020,41.81,False,DEM nominee WA-02 2020,REP nominee WA-02 2020,True,False,0.92,0.08,253169,372976,0.92,0.08,269759,DEM,41.81,4.0,-0.3,-5.5,-0.2198,0.55,522013,District Panel Polling,400,lv,nonpartisan,mixed,92.0,8.0,US-HOUSE-WA-02-2020,US-HOUSE-WA-02-2020-D,US-HOUSE-WA-02-2020-R,DEM,0.92,0.08,0.92
2020,WA,Washington,WA-03,2020-11-03,2012_2020,22.26,False,DEM nominee WA-03 2020,REP nominee WA-03 2020,True,False,0.8511,0.1489,233755,428146,0.7769,0.2231,301746,DEM,22.26,4.0,-0.3,-5.5,0.185,0.55,524139,District Panel Polling,400,lv,nonpartisan,mixed,75.38,24.62,US-HOUSE-WA-03-2020,US-HOUSE-WA-03-2020-D,US-HOUSE-WA-03-2020-R,DEM,0.8511,0.1489,0.7538
2020,WA,Washington,WA-04,2020-11-03,2012_2020,31.54,False,DEM nominee WA-04 2020,REP nominee WA-04 2020,True,False,0.917,0.083,165123,558826,0.858,0.142,308000,DEM,31.54,4.0,-0.3,-5.5,0.4388,0.55,561964,District Panel Polling,400,lv,nonpartisan,mixed,83.4,16.6,US-HOUSE-WA-04-2020,US-HOUSE-WA-04-2020-D,US-HOUSE-WA-04-2020-R,DEM,0.917,0.083,0.834
2020,WA,Washington,WA-05,2020-11-03,2012_2020,35.5,False,DEM nominee WA-05 2020,REP nominee WA-05 2020,True,False,0.92,0.08,637291,290049,0.92,0.08,275176,DEM,35.5,4.0,-0.3,-5.5,-1.1014,0.55,490268,District Panel Polling,400,lv,nonpartisan,mixed,89.84,10.16,US-HOUSE-WA-05-2020,US-HOUSE-WA-05-2020-D,US-HOUSE-WA-05-2020-R,DEM,0.92,0.08,0.8984
2020,WA,Washington,WA-06,2020-11-03,2012_2020,27.54,False,DEM nominee WA-06 2020,REP nominee WA-06 2020,True,False,0.8971,0.1029,638726,512687,0.8307,0.1693,325874,DEM,27.54,4.0,-0.3,-5.5,-1.771,0.55,556274,District Panel Polling,400,lv,nonpartisan,mixed,85.93,14.07,US-HOUSE-WA-06-2020,US-HOUSE-WA-06-2020-D,US-HOUSE-WA-06-2020-R,DEM,0.8971,0.1029,0.8593
2020,WA,Washington,WA-07,2020-11-03,2012_2020,14.98,False,DEM nominee WA-07 2020,REP nominee WA-07 2020,True,False,0.76,0.24,163988,297312,0.6822,0.3178,287676,DEM,14.98,4.0,-0.3,-5.5,1.3087,0.55,506696,District Panel Polling,400,lv,nonpartisan,mixed,69.95,30.05,US-HOUSE-WA-07-2020,US-HOUSE-WA-07-2020-D,US-HOUSE-WA-07-2020-R,DEM,0.76,0.24,0.6995
2020,WA,Washington,WA-08,2020-11-03,2012_2020,28.54,False,DEM nominee WA-08 2020,REP nominee WA-08 2020,True,False,0.8931,0.1069,312645,380303,0.8717,0.1283,345202,DEM,28.54,4.0,-0.3,-5.5,0.5099,0.55,573514,District Panel Polling,400,lv,nonpartisan,mixed,83.69,16.31,US-HOUSE-WA-08-2020,US-HOUSE-WA-08-2020-D,US-HOUSE-WA-08-2020-R,DEM,0.8931,0.1069,0.8369
2020,WA,Washington,WA-09,2020-11-03,2012_2020,42.13,False,DEM nominee WA-09 2020,REP nominee WA-09 2020,True,False,0.92,0.08,156180,555133,0.92,0.08,318074,DEM,42.13,4.0,-0.3,-5.5,1.9027,0.55,604441,District Panel Polling,400,lv,nonpartisan,mixed,92.0,8.0,US-HOUSE-WA-09-2020,US-HOUSE-WA-09-2020-D,US-HOUSE-WA-09-2020-R,DEM,0.92,0.08,0.92
2020,WA,Washington,WA-10,2020-11-03,2012_2020,23.1,False,DEM nominee WA-10 2020,REP nominee WA-10 2020,True,False,0.8549,0.1451,571280,670670,0.7723,0.2277,238425,DEM,23.1,4.0,-0.3,-5.5,0.3938,0.55,472991,District Panel Polling,400,lv,nonpartisan,mixed,75.56,24.44,US-HOUSE-WA-10-2020,US-HOUSE-WA-10-2020-D,US-HOUSE-WA-10-2020-R,DEM,0.8549,0.1451,0.7556
2020,WI,Wisconsin,WI-01,2020-11-03,2012_2020,-12.83,False,DEM nominee WI-01 2020,REP nominee WI-01 2020,False,True,0.4178,0.5822,634841,746304,0.3486,0.6514,268935,REP,-12.83,4.0,-0.3,-5.5,0.0444,0.55,481952,District Panel Polling,400,lv,nonpartisan,mixed,31.99,68.01,US-HOUSE-WI-01-2020,US-HOUSE-WI-01-2020-D,US-HOUSE-WI-01-2020-R,REP,0.4178,0.5822,0.3199
2020,WI,Wisconsin,WI-02,2020-11-03,2012_2020,15.92,False,DEM nominee WI-02 2020,REP nominee WI-02 2020,True,False,0.7747,0.2253,301098,673734,0.7113,0.2887,347953,DEM,15.92,4.0,-0.3,-5.5,1.0826,0.55,584646,District Panel Polling,400,lv,nonpartisan,mixed,74.34,25.66,US-HOUSE-WI-02-2020,US-HOUSE-WI-02-2020-D,US-HOUSE-WI-02-2020-R,DEM,0.7747,0.2253,0.7434
2020,WI,Wisconsin,WI-03,2020-11-03,2012_2020,-9.08,False,DEM nominee WI-03 2020,REP nominee WI-03 2020,False,True,0.4716,0.5284,644503,415943,0.385,0.615,282835,REP,-9.08,4.0,-0.3,-5.5,-1.0685,0.55,509908,District Panel Polling,400,lv,nonpartisan,mixed,35.64,64.36,US-HOUSE-WI-03-2020,US-HOUSE-WI-03-2020-D,US-HOUSE-WI-03-2020-R,REP,0.4716,0.5284,0.3564
2020,WI,Wisconsin,WI-04,2020-11-03,2012_2020,9.78,False,DEM nominee WI-04 2020,REP nominee WI-04 2020,True,False,0.7244,0.2756,678471,332372,0.6741,0.3259,295857,DEM,9.78,4.0,-0.3,-5.5,0.0651,0.55,498364,District Panel Polling,400,lv,nonpartisan,mixed,66.23,33.77,US-HOUSE-WI-04-2020,US-HOUSE-WI-04-2020-D,US-HOUSE-WI-04-2020-R,DEM,0.7244,0.2756,0.6623
2020,WI,Wisconsin,WI-05,2020-11-03,2012_2020,-8.81,False,DEM nominee WI-05 2020,REP nominee WI-05 2020,False,True,0.4533,0.5467,293957,267246,0.3998,0.6002,319704,REP,-8.81,4.0,-0.3,-5.5,-0.4637,0.55,564014,District Panel Polling,400,lv,nonpartisan,mixed,37.4,62.6,US-HOUSE-WI-05-2020,US-HOUSE-WI-05-2020-D,US-HOUSE-WI-05-2020-R,REP,0.4533,0.5467,0.374
2020,WI,Wisconsin,WI-06,2020-11-03,2012_2020,-6.07,True,DEM nominee WI-06 2020,REP nominee WI-06 2020,False,True,0.4534,0.5466,2512217,2191517,0.444,0.556,322195,REP,-6.07,4.0,-0.3,-5.5,0.7913,0.55,538847,District Panel Polling,600,lv,nonpartisan,mixed,44.7,55.3,US-HOUSE-WI-06-2020,US-HOUSE-WI-06-2020-D,US-HOUSE-WI-06-2020-R,REP,0.4534,0.5466,0.447
2020,WI,Wisconsin,WI-07,2020-11-03,2012_2020,-13.59,False,DEM nominee WI-07 2020,REP nominee WI-07 2020,False,True,0.3866,0.6134,389808,297808,0.3872,0.6128,255140,REP,-13.59,4.0,-0.3,-5.5,0.0005,0.55,513566,District Panel Polling,400,lv,nonpartisan,mixed,36.72,63.28,US-HOUSE-WI-07-2020,US-HOUSE-WI-07-2020-D,US-HOUSE-WI-07-2020-R,REP,0.3866,0.6134,0.3672
2020,WI,Wisconsin,WI-08,2020-11-03,2012_2020,15.1,False,DEM nominee WI-08 2020,REP nominee WI-08 2020,True,False,0.7513,0.2487,326758,384394,0.6951,0.3049,325399,DEM,15.1,4.0,-0.3,-5.5,1.997,0.55,621702,District Panel Polling,400,lv,nonpartisan,mixed,66.88,33.12,US-HOUSE-WI-08-2020,US-HOUSE-WI-08-2020-D,US-HOUSE-WI-08-2020-R,DEM,0.7513,0.2487,0.6688
